"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","syllable","syllable_type"
"html-keyboard-response","283","1273778","0.0-8.0-2.0-2.1-1.1","2","1","hclvf56gxy2hvqh","","384.40000009536743","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","284","1288733","0.0-8.0-2.0-3.0","2","1","hclvf56gxy2hvqh","","4691","","sounds/B/TD/GE_02_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","GE","","3600,8100,9900,12600","1","3600","8100","9900","12600","1090.7999999523163","464.10000002384186","null","null","4690.799999952316_8564.100000023842_11523.600000023842","2","",""
"html-button-response","285","1290844","0.0-8.0-2.0-0.1","2","1","hclvf56gxy2hvqh","","2107.7000000476837","","<p>Trial 2 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","FU","sounds/syllables/fu_SWS.wav","3600,5400,9000,11700","1","","","","","","","","","","","",""
"html-keyboard-response","286","1292080","0.0-8.0-2.0-1.1","2","1","hclvf56gxy2hvqh","","1235.6000000238419","","","","80","","","","","","","","","","","","","","","","","","","","","","","","FU","","3600,5400,9000,11700","1","","","","","","","","","","","",""
"audio-keyboard-response","287","1292383","0.0-8.0-2.0-2.2-0.2","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/fu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","288","1292730","0.0-8.0-2.0-2.2-1.2","2","1","hclvf56gxy2hvqh","","346.2000000476837","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","289","1307693","0.0-8.0-2.0-3.1","2","1","hclvf56gxy2hvqh","","null","","sounds/B/TD/FU_03_TD.mp3","","null","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","FU","","3600,5400,9000,11700","1","3600","5400","9000","11700","null","null","null","null","","1","",""
"html-button-response","290","1310276","0.0-8.0-2.0-0.2","2","1","hclvf56gxy2hvqh","","2580.9000000953674","","<p>Trial 3 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","KO","sounds/syllables/ko_SWS.wav","3000,7500,10200,12000","2","","","","","","","","","","","",""
"html-keyboard-response","291","1311382","0.0-8.0-2.0-1.2","2","1","hclvf56gxy2hvqh","","1105.1000000238419","","","","80","","","","","","","","","","","","","","","","","","","","","","","","KO","","3000,7500,10200,12000","2","","","","","","","","","","","",""
"audio-keyboard-response","292","1311692","0.0-8.0-2.0-2.3-0.3","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/ko_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","293","1312019","0.0-8.0-2.0-2.3-1.3","2","1","hclvf56gxy2hvqh","","326.7000000476837","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","294","1326962","0.0-8.0-2.0-3.2","2","1","hclvf56gxy2hvqh","","6648","","sounds/B/TD/KO_01_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","KO","","3000,7500,10200,12000","2","3000","7500","10200","12000","null","null","null","null","___6643.199999928474","1","",""
"html-button-response","295","1328686","0.0-8.0-2.0-0.3","2","1","hclvf56gxy2hvqh","","1721.5","","<p>Trial 4 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","SU","sounds/syllables/su_SWS.wav","2100,4800,9300,12900","2","","","","","","","","","","","",""
"html-keyboard-response","296","1329721","0.0-8.0-2.0-1.3","2","1","hclvf56gxy2hvqh","","1034.3999999761581","","","","80","","","","","","","","","","","","","","","","","","","","","","","","SU","","2100,4800,9300,12900","2","","","","","","","","","","","",""
"audio-keyboard-response","297","1330021","0.0-8.0-2.0-2.4-0.4","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/su_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","298","1330311","0.0-8.0-2.0-2.4-1.4","2","1","hclvf56gxy2hvqh","","288.89999997615814","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","299","1345264","0.0-8.0-2.0-3.3","2","1","hclvf56gxy2hvqh","","2541","","sounds/B/TD/SU_03_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","SU","","2100,4800,9300,12900","2","2100","4800","9300","12900","439.5","435.09999990463257","null","null","____2539.5_5235.099999904633_12266.899999976158","1","",""
"html-button-response","300","1346269","0.0-8.0-2.0-0.4","2","1","hclvf56gxy2hvqh","","1000.4000000953674","","<p>Trial 5 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","GE","sounds/syllables/ge_SWS.wav","900,4500,6300,10800","1","","","","","","","","","","","",""
"html-keyboard-response","301","1346853","0.0-8.0-2.0-1.4","2","1","hclvf56gxy2hvqh","","583.1999999284744","","","","80","","","","","","","","","","","","","","","","","","","","","","","","GE","","900,4500,6300,10800","1","","","","","","","","","","","",""
"audio-keyboard-response","302","1347152","0.0-8.0-2.0-2.5-0.5","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/ge_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","303","1347521","0.0-8.0-2.0-2.5-1.5","2","1","hclvf56gxy2hvqh","","368.89999997615814","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","304","1362471","0.0-8.0-2.0-3.4","2","1","hclvf56gxy2hvqh","","null","","sounds/B/TD/GE_07_TD.mp3","","null","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","GE","","900,4500,6300,10800","1","900","4500","6300","10800","null","null","null","null","","1","",""
"html-button-response","305","1363753","0.0-8.0-2.0-0.5","2","1","hclvf56gxy2hvqh","","1281.0999999046326","","<p>Trial 6 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","NI","sounds/syllables/ni_SWS.wav","3000,6600,10200,12000","2","","","","","","","","","","","",""
"html-keyboard-response","306","1364260","0.0-8.0-2.0-1.5","2","1","hclvf56gxy2hvqh","","505.60000002384186","","","","80","","","","","","","","","","","","","","","","","","","","","","","","NI","","3000,6600,10200,12000","2","","","","","","","","","","","",""
"audio-keyboard-response","307","1364551","0.0-8.0-2.0-2.6-0.6","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/ni_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","308","1364890","0.0-8.0-2.0-2.6-1.6","2","1","hclvf56gxy2hvqh","","338","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","309","1379833","0.0-8.0-2.0-3.5","2","1","hclvf56gxy2hvqh","","691","","sounds/B/TD/NI_05_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","NI","","3000,6600,10200,12000","2","3000","6600","10200","12000","920.8000000715256","1032.3999999761581","1031.1000000238419","null","_______680.8000000715256_3920.8000000715256_7632.399999976158_11231.100000023842","1","",""
"html-button-response","310","1380779","0.0-8.0-2.0-0.6","2","1","hclvf56gxy2hvqh","","941.5","","<p>Trial 7 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","SU","sounds/syllables/su_SWS.wav","3900,5700,7500,9300","2","","","","","","","","","","","",""
"html-keyboard-response","311","1381386","0.0-8.0-2.0-1.6","2","1","hclvf56gxy2hvqh","","605.6000000238419","","","","80","","","","","","","","","","","","","","","","","","","","","","","","SU","","3900,5700,7500,9300","2","","","","","","","","","","","",""
"audio-keyboard-response","312","1381693","0.0-8.0-2.0-2.7-0.7","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/su_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","313","1382391","0.0-8.0-2.0-2.7-1.7","2","1","hclvf56gxy2hvqh","","696.6999999284744","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","314","1397353","0.0-8.0-2.0-3.6","2","1","hclvf56gxy2hvqh","","4331","","sounds/B/TD/SU_02_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","SU","","3900,5700,7500,9300","2","3900","5700","7500","9300","429.2000000476837","775.8000000715256","716.2000000476837","null","___________4329.200000047684_6475.800000071526_8216.200000047684","1","",""
"html-button-response","315","1398145","0.0-8.0-2.0-0.7","2","1","hclvf56gxy2hvqh","","788.3000000715256","","<p>Trial 8 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","NI","sounds/syllables/ni_SWS.wav","2100,5700,11100,12900","2","","","","","","","","","","","",""
"html-keyboard-response","316","1398941","0.0-8.0-2.0-1.7","2","1","hclvf56gxy2hvqh","","794","","","","80","","","","","","","","","","","","","","","","","","","","","","","","NI","","2100,5700,11100,12900","2","","","","","","","","","","","",""
"audio-keyboard-response","317","1399234","0.0-8.0-2.0-2.8-0.8","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/ni_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","318","1399588","0.0-8.0-2.0-2.8-1.8","2","1","hclvf56gxy2hvqh","","352.60000002384186","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","319","1414543","0.0-8.0-2.0-3.7","2","1","hclvf56gxy2hvqh","","null","","sounds/B/TD/NI_09_TD.mp3","","null","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","NI","","2100,5700,11100,12900","2","2100","5700","11100","12900","null","null","null","null","","1","",""
"html-button-response","320","1418690","0.0-8.0-2.0-0.8","2","1","hclvf56gxy2hvqh","","4143.100000023842","","<p>Trial 9 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","FU","sounds/syllables/fu_SWS.wav","3600,6300,9900,12600","1","","","","","","","","","","","",""
"html-keyboard-response","321","1419392","0.0-8.0-2.0-1.8","2","1","hclvf56gxy2hvqh","","699.9000000953674","","","","80","","","","","","","","","","","","","","","","","","","","","","","","FU","","3600,6300,9900,12600","1","","","","","","","","","","","",""
"audio-keyboard-response","322","1419693","0.0-8.0-2.0-2.9-0.9","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/fu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","323","1420076","0.0-8.0-2.0-2.9-1.9","2","1","hclvf56gxy2hvqh","","381.7999999523163","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","324","1435033","0.0-8.0-2.0-3.8","2","1","hclvf56gxy2hvqh","","null","","sounds/B/TD/FU_01_TD.mp3","","null","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","FU","","3600,6300,9900,12600","1","3600","6300","9900","12600","null","null","null","null","","1","",""
"html-button-response","325","1440351","0.0-8.0-2.0-0.9","2","1","hclvf56gxy2hvqh","","5313.799999952316","","<p>Trial 10 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","TA","sounds/syllables/ta_SWS.wav","3300,5100,6900,8700","3","","","","","","","","","","","",""
"html-keyboard-response","326","1440906","0.0-8.0-2.0-1.9","2","1","hclvf56gxy2hvqh","","553.1000000238419","","","","80","","","","","","","","","","","","","","","","","","","","","","","","TA","","3300,5100,6900,8700","3","","","","","","","","","","","",""
"audio-keyboard-response","327","1441213","0.0-8.0-2.0-2.10-0.10","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/ta_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","328","1441543","0.0-8.0-2.0-2.10-1.10","2","1","hclvf56gxy2hvqh","","328.7000000476837","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","329","1456492","0.0-8.0-2.0-3.9","2","1","hclvf56gxy2hvqh","","null","","sounds/B/TD/TA_09_TD.mp3","","null","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","TA","","3300,5100,6900,8700","3","3300","5100","6900","8700","null","null","null","null","","1","",""
"html-button-response","330","1458357","0.0-8.0-2.0-0.10","2","1","hclvf56gxy2hvqh","","1863.9000000953674","","<p>Trial 11 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","KO","sounds/syllables/ko_SWS.wav","2100,4800,8400,11100","2","","","","","","","","","","","",""
"html-keyboard-response","331","1458884","0.0-8.0-2.0-1.10","2","1","hclvf56gxy2hvqh","","525.2999999523163","","","","80","","","","","","","","","","","","","","","","","","","","","","","","KO","","2100,4800,8400,11100","2","","","","","","","","","","","",""
"audio-keyboard-response","332","1459182","0.0-8.0-2.0-2.11-0.11","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/ko_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","333","1459419","0.0-8.0-2.0-2.11-1.11","2","1","hclvf56gxy2hvqh","","236.39999997615814","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","334","1474372","0.0-8.0-2.0-3.10","2","1","hclvf56gxy2hvqh","","null","","sounds/B/TD/KO_08_TD.mp3","","null","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","KO","","2100,4800,8400,11100","2","2100","4800","8400","11100","null","null","null","null","","1","",""
"html-button-response","335","1477195","0.0-8.0-2.0-0.11","2","1","hclvf56gxy2hvqh","","2821","","<p>Trial 12 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","FU","sounds/syllables/fu_SWS.wav","900,4500,7200,11700","1","","","","","","","","","","","",""
"html-keyboard-response","336","1478823","0.0-8.0-2.0-1.11","2","1","hclvf56gxy2hvqh","","1627.2000000476837","","","","80","","","","","","","","","","","","","","","","","","","","","","","","FU","","900,4500,7200,11700","1","","","","","","","","","","","",""
"audio-keyboard-response","337","1479133","0.0-8.0-2.0-2.12-0.12","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/fu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","338","1479600","0.0-8.0-2.0-2.12-1.12","2","1","hclvf56gxy2hvqh","","465.89999997615814","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","339","1494552","0.0-8.0-2.0-3.11","2","1","hclvf56gxy2hvqh","","null","","sounds/B/TD/FU_06_TD.mp3","","null","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","FU","","900,4500,7200,11700","1","900","4500","7200","11700","null","null","null","null","","1","",""
"html-button-response","340","1496969","0.0-8.0-2.0-0.12","2","1","hclvf56gxy2hvqh","","2415.3000000715256","","<p>Trial 13 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","TI","sounds/syllables/ti_SWS.wav","900,2700,9000,11700","1","","","","","","","","","","","",""
"html-keyboard-response","341","1497760","0.0-8.0-2.0-1.12","2","1","hclvf56gxy2hvqh","","789.7999999523163","","","","80","","","","","","","","","","","","","","","","","","","","","","","","TI","","900,2700,9000,11700","1","","","","","","","","","","","",""
"audio-keyboard-response","342","1498064","0.0-8.0-2.0-2.13-0.13","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/ti_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","343","1498313","0.0-8.0-2.0-2.13-1.13","2","1","hclvf56gxy2hvqh","","248.80000007152557","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","344","1513273","0.0-8.0-2.0-3.12","2","1","hclvf56gxy2hvqh","","3589","","sounds/B/TD/TI_10_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","TI","","900,2700,9000,11700","1","900","2700","9000","11700","null","890.7999999523163","590.5","656","______________3590.7999999523163_4483.5_7159.199999928474_9590.5_12356","1","",""
"html-button-response","345","1514742","0.0-8.0-2.0-0.13","2","1","hclvf56gxy2hvqh","","1466.1000000238419","","<p>Trial 14 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","KO","sounds/syllables/ko_SWS.wav","2100,3900,5700,12000","2","","","","","","","","","","","",""
"html-keyboard-response","346","1515256","0.0-8.0-2.0-1.13","2","1","hclvf56gxy2hvqh","","512.1999999284744","","","","80","","","","","","","","","","","","","","","","","","","","","","","","KO","","2100,3900,5700,12000","2","","","","","","","","","","","",""
"audio-keyboard-response","347","1515553","0.0-8.0-2.0-2.14-0.14","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/ko_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","348","1515932","0.0-8.0-2.0-2.14-1.14","2","1","hclvf56gxy2hvqh","","378.2000000476837","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","349","1530881","0.0-8.0-2.0-3.13","2","1","hclvf56gxy2hvqh","","null","","sounds/B/TD/KO_07_TD.mp3","","null","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","KO","","2100,3900,5700,12000","2","2100","3900","5700","12000","null","null","null","null","","1","",""
"html-button-response","350","1532945","0.0-8.0-2.0-0.14","2","1","hclvf56gxy2hvqh","","2061.8000000715256","","<p>Trial 15 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","RU","sounds/syllables/ru_SWS.wav","1500,4200,6900,12300","3","","","","","","","","","","","",""
"html-keyboard-response","351","1533946","0.0-8.0-2.0-1.14","2","1","hclvf56gxy2hvqh","","999.8999999761581","","","","80","","","","","","","","","","","","","","","","","","","","","","","","RU","","1500,4200,6900,12300","3","","","","","","","","","","","",""
"audio-keyboard-response","352","1534251","0.0-8.0-2.0-2.15-0.15","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/ru_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","353","1534474","0.0-8.0-2.0-2.15-1.15","2","1","hclvf56gxy2hvqh","","222.39999997615814","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","354","1549424","0.0-8.0-2.0-3.14","2","1","hclvf56gxy2hvqh","","null","","sounds/B/TD/RU_02_TD.mp3","","null","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","RU","","1500,4200,6900,12300","3","1500","4200","6900","12300","null","null","null","null","","1","",""
"html-button-response","355","1551993","0.0-8.0-2.0-0.15","2","1","hclvf56gxy2hvqh","","2566.5","","<p>Trial 16 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","TA","sounds/syllables/ta_SWS.wav","1500,3300,9600,11400","3","","","","","","","","","","","",""
"html-keyboard-response","356","1553074","0.0-8.0-2.0-1.15","2","1","hclvf56gxy2hvqh","","1079.5","","","","80","","","","","","","","","","","","","","","","","","","","","","","","TA","","1500,3300,9600,11400","3","","","","","","","","","","","",""
"audio-keyboard-response","357","1553383","0.0-8.0-2.0-2.16-0.16","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/ta_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","358","1553626","0.0-8.0-2.0-2.16-1.16","2","1","hclvf56gxy2hvqh","","242.19999992847443","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","359","1568581","0.0-8.0-2.0-3.15","2","1","hclvf56gxy2hvqh","","null","","sounds/B/TD/TA_02_TD.mp3","","null","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","TA","","1500,3300,9600,11400","3","1500","3300","9600","11400","null","null","null","null","","1","",""
"html-button-response","360","1570610","0.0-8.0-2.0-0.16","2","1","hclvf56gxy2hvqh","","2027.8000000715256","","<p>Trial 17 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","PU","sounds/syllables/pu_SWS.wav","900,2700,4500,9900","1","","","","","","","","","","","",""
"html-keyboard-response","361","1571176","0.0-8.0-2.0-1.16","2","1","hclvf56gxy2hvqh","","565.1999999284744","","","","80","","","","","","","","","","","","","","","","","","","","","","","","PU","","900,2700,4500,9900","1","","","","","","","","","","","",""
"audio-keyboard-response","362","1571473","0.0-8.0-2.0-2.17-0.17","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/pu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","363","1572346","0.0-8.0-2.0-2.17-1.17","2","1","hclvf56gxy2hvqh","","871.8999999761581","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","364","1587303","0.0-8.0-2.0-3.16","2","1","hclvf56gxy2hvqh","","null","","sounds/B/TD/PU_07_TD.mp3","","null","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","PU","","900,2700,4500,9900","1","900","2700","4500","9900","null","null","null","null","","1","",""
"html-button-response","365","1589361","0.0-8.0-2.0-0.17","2","1","hclvf56gxy2hvqh","","2054.600000023842","","<p>Trial 18 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","FE","sounds/syllables/fe_SWS.wav","2400,5100,8700,12300","3","","","","","","","","","","","",""
"html-keyboard-response","366","1590043","0.0-8.0-2.0-1.17","2","1","hclvf56gxy2hvqh","","680.3999999761581","","","","80","","","","","","","","","","","","","","","","","","","","","","","","FE","","2400,5100,8700,12300","3","","","","","","","","","","","",""
"audio-keyboard-response","367","1590343","0.0-8.0-2.0-2.18-0.18","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","368","1590662","0.0-8.0-2.0-2.18-1.18","2","1","hclvf56gxy2hvqh","","317.6999999284744","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","369","1605624","0.0-8.0-2.0-3.17","2","1","hclvf56gxy2hvqh","","null","","sounds/B/TD/FE_06_TD.mp3","","null","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","FE","","2400,5100,8700,12300","3","2400","5100","8700","12300","null","null","null","null","","1","",""
"html-button-response","370","1607559","0.0-8.0-2.0-0.18","2","1","hclvf56gxy2hvqh","","1931.8999999761581","","<p>Trial 19 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","FE","sounds/syllables/fe_SWS.wav","2400,4200,8700,10500","3","","","","","","","","","","","",""
"html-keyboard-response","371","1608092","0.0-8.0-2.0-1.18","2","1","hclvf56gxy2hvqh","","531.6999999284744","","","","80","","","","","","","","","","","","","","","","","","","","","","","","FE","","2400,4200,8700,10500","3","","","","","","","","","","","",""
"audio-keyboard-response","372","1608393","0.0-8.0-2.0-2.19-0.19","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","373","1608737","0.0-8.0-2.0-2.19-1.19","2","1","hclvf56gxy2hvqh","","343","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","374","1623694","0.0-8.0-2.0-3.18","2","1","hclvf56gxy2hvqh","","null","","sounds/B/TD/FE_04_TD.mp3","","null","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","FE","","2400,4200,8700,10500","3","2400","4200","8700","10500","null","null","null","null","","1","",""
"html-button-response","375","1625574","0.0-8.0-2.0-0.19","2","1","hclvf56gxy2hvqh","","1876.7999999523163","","<p>Trial 20 of 36</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","FE","sounds/syllables/fe_SWS.wav","4200,7800,10500,13200","3","","","","","","","","","","","",""
"html-keyboard-response","376","1626198","0.0-8.0-2.0-1.19","2","1","hclvf56gxy2hvqh","","621.8999999761581","","","","80","","","","","","","","","","","","","","","","","","","","","","","","FE","","4200,7800,10500,13200","3","","","","","","","","","","","",""
"audio-keyboard-response","377","1626503","0.0-8.0-2.0-2.20-0.20","2","1","hclvf56gxy2hvqh","","null","","sounds/syllables/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","378","1626803","0.0-8.0-2.0-2.20-1.20","2","1","hclvf56gxy2hvqh","","299","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","379","1641753","0.0-8.0-2.0-3.19","2","1","hclvf56gxy2hvqh","","null","","sounds/B/TD/FE_01_TD.mp3","","null","","","TD_SUMMARY","","","","","","","","","","","","","","","","","","","","","FE","","4200,7800,10500,13200","3","4200","7800","10500","13200","null","null","null","null","","1","",""
